schema_name,procedure_name,type_desc,create_date,modify_date,days_between_create_modify,source_availability,definition_length,definition_preview
dbo,Scheduler_AppointmentBook_GetByPatientId,SQL_STORED_PROCEDURE,2019-03-25 10:53:00.440,2025-06-25 07:55:37.323,2284,Has Source,6654,"
CREATE PROCEDURE [dbo].[Scheduler_AppointmentBook_GetByPatientId]                
@PatientId int,      
@CompanyId varchar(20)      
              
AS                
BEGIN                
--Scheduler_AppointmentBookByPatId 489538, 'AL999'      
 SET NOCOUNT ON;                
             
SELECT DISTINCT appt.appt_no              
              , appt.ResourceId              
              , appt.PatientID              
              , CONVERT(DATETIME, appt.appt_date) as appt_date        
 "
dbo,Scheduler_PatientDuplicates_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:00.873,2025-06-25 07:55:37.320,4125,Has Source,1804,"CREATE PROCEDURE [Scheduler_PatientDuplicates_Get] 
	@firstName	nvarchar(40)	= NULL,
	@lastName	nvarchar(30)	= NULL,
	@dob		datetime		= NULL,
	@ssn		nvarchar(11)	= NULL
AS

-- =============================================
-- File Name:	Scheduler_PatientDuplicates_Get.sql
-- Description:	This Stored Procedure Gets duplicate patients
--              and duplicate ssn's.
-- Author:	Joel Deister
-- Example: Scheduler_PatientDuplicates_Get 
-- History:	Date		Initials	Description
--			04"
dbo,UndeliveredOrdersDetail,SQL_STORED_PROCEDURE,2011-02-24 23:15:13.533,2025-06-25 07:55:37.313,5235,Has Source,3730,"CREATE PROCEDURE UndeliveredOrdersDetail
AS
BEGIN

select 
--pt.Officenum,
--count(distinct pt.orderid) as OrderCount
pt.Officenum,pt.Orderid
,tt.Description as TransactionType
,p.Lastname + ' ,' + p.Firstname as PatientName,isnull(it.Description,'') as ItemType,
isnull(i.ItemNum,'') as ItemNum,
isnull(i.ItemName,'') as ItemName,sum(isnull(ind.Quantity,0)) as Quantity ,
sum(isnull(ind.price,0)) as Retail,
sum(isnull(ind.Discount,0)) as Discount,
sum(isnull(ind.Tax,0)) as Tax,
sum("
dbo,Scheduler_RecurringAppointment_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.123,2025-06-25 07:55:37.310,4125,Has Source,1724,"
-- =============================================
-- Author:		Milenko Djuricin
-- Create date: 04/02/2010
-- Description:	Gets the recurring appointment details
-- =============================================

CREATE PROCEDURE [Scheduler_RecurringAppointment_Get]
	@recurringAppointmentID INT = NULL
AS
BEGIN
	SET NOCOUNT ON;

	SELECT 
		RA.[RecurringAppointmentID],
		PAT.[firstname] as first_name,
		PAT.[lastname] as last_name,
		CAST(PAT.[birthdate] as datetime) as birth_date,"
dbo,Scheduler_ExistingAppointmentsByResourceAndDate_Get,SQL_STORED_PROCEDURE,2018-10-16 09:46:45.147,2025-06-25 07:55:37.307,2444,Has Source,1898,"
CREATE PROCEDURE [Scheduler_ExistingAppointmentsByResourceAndDate_Get] 
		 
	@locationId int
	,@resourceId int
	,@date DATETIME
	
	
AS

-- =============================================
-- File Name:	Scheduler_ExistingAppointmentsByResourceAndDate_Get.sql
-- Description:	This Stored Procedure Gets Existing Appointments.
-- History:	Date		Initials	Description
--			06/15/2018	PTA			Created
-- =============================================

BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL REA"
dbo,LoadOldSystemCustomerCreditByPatient,SQL_STORED_PROCEDURE,2011-02-24 23:15:13.020,2025-06-25 07:55:37.300,5235,Has Source,5714,"-- =============================================
-- Author:		Digesh Sahu
-- Create date: 01/13/2011
-- Description:	Loading Patient old system balance
-- Procedure Name : LoadOldSystemBalanceByPatient
-- Parameters 
--		1) Patient Home Location	(Unique office/location number from AL database)
--		2) Patient ID				(Unique ID for specific patient from Patient table)	
--		3) Patient Balance			(Patient Old System Balance (higher than zero))
-- =============================================
CREATE PRO"
dbo,LoadDbaseCustomer,SQL_STORED_PROCEDURE,2008-12-17 18:51:47.750,2025-06-25 07:55:37.293,6034,Has Source,5954,"





-- =============================================
-- Author:		Digesh
-- Create date: 12/16/2008
-- Description:	Load Customer from Dbase Files
-- =============================================
CREATE PROCEDURE [dbo].[LoadDbaseCustomer]

AS
BEGIN
 
-- Variables to hold column values from source database
DECLARE @PatientID AS int
DECLARE @OfficeNum AS varchar(8)
DECLARE @LastName AS varchar(50)
DECLARE @FirstName AS varchar(50)
DECLARE @SSN AS varchar(9)
DECLARE @Title AS"
dbo,GetBillingPOSReceivables,SQL_STORED_PROCEDURE,2009-08-25 11:00:03.840,2025-06-25 07:55:37.287,5783,Has Source,8644,"
CREATE PROCEDURE [dbo].[GetBillingPOSReceivables]
@fromdate datetime,
@todate datetime,
@CompanyID varchar(20),
@CarrierCode varchar(20),
@OfficeNum as varchar(20),
@IsPrepaidCarrier as BIT

AS
BEGIN
	SET NOCOUNT ON;

declare @iCnt as int
select @iCnt=count(*)  from sysobjects where xtype='U' and name = 'V_BillingOrderFirstReceivable1'
if(@iCnt <>0) 
Begin
drop table V_BillingOrderFirstReceivable1
end
select @iCnt=count(*)  from sysobjects where xtype='U' and name = 'V_OrderI"
dbo,RetransmitPatientsViaServiceFailure,SQL_STORED_PROCEDURE,2017-08-09 00:47:02.120,2025-06-25 07:55:37.280,2877,Has Source,3579,"-- =============================================
-- Description: retransmitts patients via servicefailure table
-- =============================================
/*
You should transmit patients before appointments so that the patient record arrives before the appointment.
EXAMPLE USAGE:
exec RetransmitPatientsViaServiceFailure 	@CompanyID ='MED',
	@isPreview=1, --use preview mode to get counts before doing the deed
	@lastmodifiedfrom='2017-06-29 3:00:06.000',
	@lastmodifiedto='2017-06-29 13:20:07"
dbo,Scheduler_EventText2_Get,SQL_STORED_PROCEDURE,2015-04-07 22:41:38.767,2025-06-25 07:55:37.273,3732,Has Source,2741,"
-- =============================================
-- Author:		Ali
-- Create date: 06/15/2012
-- Description:	Gets the display text of an audit value
-- History:		Initials	Date			Description
--              PTA         1/30/15         Modified script to do old and new value with 1 call (for performance improvement)
-- =============================================

CREATE PROCEDURE [Scheduler_EventText2_Get]
	
	@Event nvarchar (50)
	,@OldValue varchar(255)
	,@NewValue varchar(255)

AS
BEGIN
	SET N"
dbo,Scheduler_AppointmentsByResourceIDs_Get,SQL_STORED_PROCEDURE,2021-08-23 17:40:17.403,2025-06-25 07:55:37.270,1402,Has Source,6503,"CREATE PROCEDURE [dbo].[Scheduler_AppointmentsByResourceIDs_Get] 
	@resourceIDs VARCHAR(MAX)
	,@locationID INT
	,@start_Date DATETIME = NULL
	,@end_date DATETIME = NULL
AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;
	

	--Create Temporary Table for ResourceIDs

	CREATE TABLE #ResourceIDTable
	(
		ID INT
	);

	DECLARE @compatibility int;
	select @compatibility= compatibility_level  FROM sys.databases WHERE name = DB_NAME()

	-- STRING_SPLIT requires the compatibility"
dbo,AccessVerification,SQL_STORED_PROCEDURE,2016-10-26 00:03:32.877,2025-06-25 07:55:37.263,3164,Has Source,1806,"
/****** Object:  StoredProcedure [dbo].[AccessVerification]    Script Date: 10/5/2016 3:20:33 PM ******/
-- =============================================
-- Author:		Ali
-- Create date: 10/07/2016
-- Description: verifies that PatientId, CompanyId, OrderId and ExamId	are all legitimate when API calls are made to POS
-- This sp is to protect against potential violations via changing query string parameters
-- =============================================

CREATE PROCEDURE [dbo].[AccessV"
dbo,SP_OrderAgingForPatientStmt,SQL_STORED_PROCEDURE,2016-07-27 00:03:46.140,2025-06-25 07:55:37.257,3255,Has Source,4799,"CREATE PROCEDURE [dbo].[SP_OrderAgingForPatientStmt]
    @TransactionDate as datetime,
    @OfficeNums as varchar(max),
    @CompanyID as varchar(20),
    @DateFrom as datetime = NULL,
    @PatientId as int
AS
BEGIN
    -- Local variables to avoid parameter sniffing
    DECLARE @LocalTransactionDate datetime = @TransactionDate;
    DECLARE @LocalCompanyID varchar(20) = @CompanyID;
    DECLARE @LocalDateFrom DATETIME = ISNULL(@DateFrom, '2000-01-01');
    DECLARE @LocalPatientId INT = @PatientId;"
dbo,PatientFollowupNotes,SQL_STORED_PROCEDURE,2018-08-23 15:34:11.063,2025-06-25 07:55:37.253,2498,Has Source,841,"--- =============================================
-- Author:		ali
-- Create date: 2/6/2018
-- Description:	Generates report rows for Patient Followup Notes Report 
-- =============================================
CREATE PROCEDURE [dbo].[PatientFollowupNotes]
		@OfficeNum		varchar(8),
		@FromDate		datetime,
		@ToDate			datetime
AS
BEGIN
		SET NOCOUNT ON;

		SELECT
			n.ID,
			n.NoteDate, 
			e.FirstName + ' ' + e.LastName AS EmployeeName,
			n.Detail, 
			p.LastName + ', ' + p.FirstName AS Patien"
dbo,FrameOrdersforMarchonforAlloffices,SQL_STORED_PROCEDURE,2018-08-23 15:34:10.897,2025-06-25 07:55:37.247,2498,Has Source,3319,"CREATE PROCEDURE [dbo].[FrameOrdersforMarchonforAlloffices]
@Fromdate  date,             
@todate  date,
@Status int ,
@CompanyId varchar(20),
@VendorId int,
@VendorOrderStatus int=null          
as             
Begin   
 
declare                           
@Format as int             
,@PON as int   
,@DC as char(10) 
,@OffBoard as char(1)  
 
set @format=1             
set @PON=1111               
set @DC = 'DEFAULT' 
set @OffBoard = 'N'          
 
select newid() as ID
, vr.ExternalVendorNumbe"
dbo,SalesReportByPlan,SQL_STORED_PROCEDURE,2014-03-10 00:08:06.903,2025-06-25 07:55:37.240,4125,Has Source,12424,"CREATE PROCEDURE [dbo].[SalesReportByPlan]
	@FromDate varchar(20),
	@ToDate varchar(20),
	@Office varchar(20),
	@CarrierID varchar(50)
AS

DECLARE @FromDate1 datetime, @ToDate1 datetime, @Officenum varchar(8) 

SELECT @FromDate1 = CONVERT(datetime, @FromDate)
SELECT @ToDate1 = CONVERT(datetime, @ToDate)
SELECT @OfficeNum = Left(LTRIM(RTRIM(@Office)),8)

BEGIN
	SET NOCOUNT ON;

	DECLARE @iCnt AS int
	DECLARE @SQLStatement varchar(300)
	SELECT @iCnt=COUNT(*) FROM sysobjects WHERE xtype='U' AND nam"
dbo,LoadSAASCustomer,SQL_STORED_PROCEDURE,2009-09-17 23:48:59.593,2025-06-25 07:55:37.233,5760,Has Source,6299,"

-- =============================================
-- Author:		Digesh
-- Create date: 12/16/2008
-- Description:	Load Customer from Dbase Files
-- =============================================
CREATE PROCEDURE [dbo].[LoadSAASCustomer]

AS
BEGIN
 
-- Variables to hold column values from source database
DECLARE @PatientID AS int
DECLARE @OfficeNum AS varchar(8)
DECLARE @LastName AS varchar(50)
DECLARE @FirstName AS varchar(50)
DECLARE @SSN AS varchar(9)
DECLARE @Title AS varchar("
dbo,GetPatientLiteTodaysPatient,SQL_STORED_PROCEDURE,2014-03-10 00:09:07.900,2025-06-25 07:55:37.230,4125,Has Source,2677,"
CREATE PROCEDURE [dbo].[GetPatientLiteTodaysPatient]
@MaxResultValue as int,
@FirstResult as int,
@OfficeNum varchar(8)

AS
BEGIN
    SET NOCOUNT ON;

    SELECT TOP (@MaxResultValue) * from
        (SELECT ROW_NUMBER() OVER(ORDER BY sort_1,sort_2) as row, query.ID, 
            isnull(query.FirstName,'') as FirstName,isnull( query.LastName, '') as LastName, 
            isnull(query.Birthdate,'') as BirthDate, isnull( query.PhoneNumber,'') as PhoneNumber,
            isnull(query.Address1,'') "
dbo,SP_OrderAging,SQL_STORED_PROCEDURE,2014-03-10 00:08:57.907,2025-06-25 07:55:37.223,4125,Has Source,3221,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date,,>
-- Description:	<Description,,>
-- =============================================
CREATE PROCEDURE [dbo].[SP_OrderAging]
	-- Add the parameters for the stored procedure here
	@TransactionDate as datetime,
	--@OfficeNum as varchar(20),
	@CompanyID as varchar(20)
	
		
AS
BEGIN

Declare @TransDate Date


set @TransDate = convert(date, @TransactionDate)   --works better than the user function, "
dbo,SeedPatientsAndAppointments,SQL_STORED_PROCEDURE,2016-01-20 00:42:01.403,2025-06-25 07:55:37.213,3444,Has Source,65617,"/*************************************************************************************
************************SEED PATIENTS and APPOINTMENTS**********************************
-- ALSCL-1015
-- This stored procedure adds a configurable number of test insurance carriers, patients and appointments 
-- (plus associated data such as phones, addresses, etc) to a 
-- specified base office. It uses Randomly generated demographic info where possible.

-- Caveats:
-- You need an office to seed, preferably"
dbo,LoadDbaseCustomerInsurance,SQL_STORED_PROCEDURE,2008-12-17 18:50:35.597,2025-06-25 07:55:37.183,6034,Has Source,4140,"




CREATE PROCEDURE [dbo].[LoadDbaseCustomerInsurance]
-- @CustNo as int
AS
BEGIN

DECLARE @REFNOC AS int
DECLARE @REL_REFNOC AS int
DECLARE @RELATION AS int
DECLARE @RELATION_VALUE AS int
DECLARE @InputDate AS datetime
DECLARE @InsurancePlanID AS int
DECLARE @PatientID AS int
DECLARE @RelationshipID AS int
DECLARE @ResponsibleID AS int

DECLARE @PatientInsuranceID AS int
DECLARE @SubscriberID AS varchar(50)
DECLARE @SubLastName AS varchar(30)
DECLARE @SubFirstName AS varchar(30)
DECLARE @SubA"
dbo,Scheduler_FindPatients_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:00.347,2025-06-25 07:55:37.180,4125,Has Source,12230,"-- =============================================
-- Author:		Joel Deister
-- Create date: 12/22/2009
-- Description:	Gets the patients based on the selection criteria for the Find Patients.
-- =============================================

CREATE PROCEDURE [Scheduler_FindPatients_Get]
	@LastName	NVARCHAR(30) = NULL,
	@FirstName	NVARCHAR(40) = NULL,
	@NickName	NVARCHAR(40) = NULL,
	@SSN		NVARCHAR(11) = NULL,
	@Address	NVARCHAR(40) = NULL,
	@DOB		DATETIME = NULL,
	@LocationID	INT = NU"
dbo,GetAppointmentReschedulingDetails,SQL_STORED_PROCEDURE,2020-05-18 18:08:33.253,2025-06-25 07:55:37.173,1864,Has Source,3480,"
/* AP-103 Appointment Rescheduling Report */
CREATE PROCEDURE [dbo].[GetAppointmentReschedulingDetails]
@FromDate	datetime,
@CompanyId	varchar(20),
@ToDate dateTime = NULL,
@ResourceIDs VARCHAR(MAX) = NULL,
@OfficeIDs VARCHAR(MAX) = NULL,
@IncludeInactiveDoctors bit=NULL

AS
BEGIN
	IF(@IncludeInactiveDoctors IS NOT NULL)
	BEGIN
		SELECT @IncludeInactiveDoctors = CASE
		WHEN @IncludeInactiveDoctors = 1 THEN null	 
		ELSE 1 END
	END
	CREATE TABLE #ResourceIDTable
	(
		ID INT
	);
	CREATE TABLE #Of"
dbo,Scheduler_ReferralInfo_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.203,2025-06-25 07:55:37.170,4125,Has Source,846,"-- =============================================
-- File Name:	Scheduler_ReferralInfo_Get.sql
-- Description:	This Stored Procedure Gets data.
-- Author:	Joel Deister
-- History:	Date		Initials	Description
--			02/16/2010	JD			Created
-- =============================================

CREATE PROCEDURE [Scheduler_ReferralInfo_Get] 
	@referralType int = NULL
	,@referralId int = NULL
AS
BEGIN
	SET NOCOUNT ON;
	SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED;

	SELECT 
		CASE @refer"
dbo,GetSalesByFinancialGroup,SQL_STORED_PROCEDURE,2018-08-23 15:34:11.033,2025-06-25 07:55:37.160,2498,Has Source,20682,"CREATE PROCEDURE [dbo].[GetSalesByFinancialGroup]
@Fromdate as date, 
@Todate as date, 
@companyid as varchar(10), 
@ReportType as int,
@isSummary as bit,
@OfficeNums as varchar(max)
AS
BEGIN
	SET NOCOUNT ON;



select id as OfficeNum into #OfficeList from dbo.GetOfficeNumber(@OfficeNums) 

CREATE table #WFAct(OrderNum int,StateID int,StateName varchar(50), StateDate  date, TransID  int)

if(@ReportType=1) 
begin
	insert into #WFAct
	select o.OrderNum,wl.StateId ,cl.value Sta"
dbo,PurgeDuplicatePatient,SQL_STORED_PROCEDURE,2009-04-25 11:55:50.783,2025-06-25 07:55:37.153,5905,Has Source,6132,"-- =============================================
-- Author:		<Author,,Name>
-- Create date: <Create Date,,>
-- Description:	<Description,,>
-- =============================================
CREATE PROCEDURE [dbo].[PurgeDuplicatePatient]
AS
BEGIN

declare @store as int
declare @patID as int
declare @patLast as varchar(25)
declare @patFirst as varchar(15)
declare @patAddress as varchar(50)
declare @patCity as varchar(20)
declare @patDOB as datetime
declare @patPhone as varchar(50)
"
dbo,ElasticsearchPatientFeeder,SQL_STORED_PROCEDURE,2024-11-13 18:41:48.543,2025-06-25 07:55:37.147,224,Has Source,17009,"CREATE PROCEDURE [dbo].[ElasticsearchPatientFeeder]
    @sql_last_value DATETIME,
	@partition_letter VARCHAR(1) = 'M',
	@partition int = -1
AS
BEGIN
    SET NOCOUNT ON;
	
	
	DECLARE @dbDate DATETIME = GETDATE()
	DECLARE @sqlEST DATETIME = DATEADD(mi, -5, DATEADD(hh, (-1) * DATEDIFF(hh, GETDATE(), GETUTCDATE()), @sql_last_value))
	DECLARE @sqlUTC DATETIME = DATEADD(mi, -5, @sql_last_value)

	IF OBJECT_ID('tempdb.dbo.#myESFdrParams', 'U') IS NOT NULL
    DROP TABLE #myESFdrParams;

	Select @sqlEST"
dbo,PatientRecallByItemType,SQL_STORED_PROCEDURE,2010-04-17 11:55:10.160,2025-06-25 07:55:37.140,5548,Has Source,1868,"

CREATE PROCEDURE [dbo].[PatientRecallByItemType]
@OfficeNum as varchar(12),
@IsRecallItem as bit,
@IsUpdateLastExamDate as bit
AS
BEGIN

SELECT office.CompanyID as CompanyID,pt.OfficeNum, isnull(p.FirstName,'') + ' ' + isnull(p.LastName,'') as PatientName, p.ID as PatientID
		,  isnull(max(oi.InsCarrierCode),'') as InsCarrierCode,isnull(p.Email,'') as Email, p.DOB as DOB,sum(iid.Receivable) + sum(id.amount) - sum(id.tax) as NetSales
		, sum(id.Quantity) as Quantity,p.LastExamDate,
"
dbo,WorkFlowPurge_Orders,SQL_STORED_PROCEDURE,2014-03-10 00:08:02.480,2025-06-25 07:55:37.133,4125,Has Source,1627,"
-- =============================================
-- Author:		Sam Callejo and Kris Jornlin
-- Create date: 01/30/2013
-- Description:	Gets only providers for listbox.
-- =============================================

CREATE PROCEDURE [dbo].[WorkFlowPurge_Orders]  
	@Apptdate datetime
AS  
BEGIN  
	 	
	---------- Sanity Check : Drop temp table if it already exist from a prior run --------------------------		 
	delete from temp_PurgeWorkFlowInfo
	-------------------------------------"
dbo,GetPatientLiteWithPhoneOnly,SQL_STORED_PROCEDURE,2023-08-01 07:54:26.423,2025-06-25 07:55:37.123,694,Has Source,17785,"
CREATE PROCEDURE [dbo].[GetPatientLiteWithPhoneOnly]
@MaxResultValue as int,
@FirstResult as int,
@PhoneNumber varchar(25),
@CompanyID varchar(20),
@InActiveValue bit,
@OfficeId varchar(8)

AS
BEGIN
    SET NOCOUNT ON;

	if (@FirstResult = 0) begin
		if (@OfficeId = '%') begin
		if (@InActiveValue is null) begin
			SELECT TOP (@MaxResultValue) * from
			(SELECT ROW_NUMBER() OVER(ORDER BY sort_1,sort_2) as row, query.ID, 
				isnull(query.FirstName,'') as FirstName,isnull( query.LastName, '') as"
dbo,GetPatientReferrals,SQL_STORED_PROCEDURE,2020-11-04 13:16:47.047,2025-06-25 07:55:37.117,1694,Has Source,1817,"CREATE PROCEDURE [dbo].[GetPatientReferrals]
		@CompanyID		varchar(50),
		@FromDate		datetime,
		@ToDate			datetime,
		@OfficeNums as varchar(max),
		@IsAllOfficesSelected as bit = 0
		
AS
BEGIN
		SET NOCOUNT ON;

		DECLARE @officeIds TABLE (Id VARCHAR(50) PRIMARY KEY)
		INSERT INTO @officeIds SELECT Id FROM dbo.GetStringintable(@OfficeNums);

		SELECT 
			ROW_NUMBER() OVER (ORDER BY rp.LastName, rp.FirstName) AS ID, p.ReferralEntityID, rp.FirstName AS ReferrerFirstName, rp.LastName AS Referrer"
