schema_name,view_name,create_date,modify_date,definition_length,definition_preview
dbo,V_ExtraItemLabCodes,2008-08-26 13:20:02.750,2023-03-19 07:58:52.157,573,"CREATE VIEW dbo.V_ExtraItemLabCodes
AS
SELECT DISTINCT orderNum, (Stuff
                          ((SELECT     '| ' + LabCode1
                              FROM         v_ExtraLabCodes Ex2
                              WHERE     Ex1.OrderNum = Ex2.OrderNum FOR XML PATH('')), 1, 2, '')) AS LabCodes1, (Stuff
                          ((SELECT     '| ' + LabCode2
                              FROM         v_ExtraLabCodes Ex3
                              WHERE     Ex1.OrderNum = Ex3.OrderN"
dbo,V_EGExtraTint,2008-12-06 10:08:12.273,2023-03-19 07:58:52.153,420,"CREATE VIEW dbo.V_EGExtraTint
AS
SELECT     dbo.EGExtra.OrderNum, dbo.EGExtra.ItemType, dbo.EGExtra.ItemID, dbo.EGExtra.WhichLens, dbo.ItemTint.LabCode1, dbo.ItemTint.LabCode2, 
                      dbo.Item.ItemGroup
FROM         dbo.EGExtra INNER JOIN
                      dbo.ItemTint ON dbo.EGExtra.ItemID = dbo.ItemTint.ItemID INNER JOIN
                      dbo.Item ON dbo.ItemTint.ItemID = dbo.Item.ID
"
dbo,v_ExtraLabCodes,2008-08-26 13:20:02.733,2023-03-19 07:58:52.150,590,"CREATE VIEW dbo.v_ExtraLabCodes
AS
SELECT     e.OrderNum, e.ItemID, e.ItemType, ilc.LabCode1, ilc.LabCode2
FROM         (SELECT     ItemID, LabCode1, LabCode2
                       FROM          dbo.ItemCoat
                       UNION ALL
                       SELECT     ItemID, LabCode1, LabCode2
                       FROM         dbo.ItemMisc
                       UNION ALL
                       SELECT     ItemID, LabCode1, LabCode2
                       FROM         dbo.Item"
dbo,V_Slaboff,2008-12-06 10:08:11.290,2023-03-19 07:58:52.147,256,"CREATE VIEW dbo.V_Slaboff
AS
SELECT     1 AS SlabOff, dbo.EGExtra.OrderNum
FROM         dbo.EGExtra INNER JOIN
                      dbo.Item ON dbo.EGExtra.ItemID = dbo.Item.ID
WHERE     (dbo.Item.ItemType = 16) AND (dbo.Item.ItemName = 'SLAB OFF')
"
dbo,V_EGExtraEdge,2008-12-06 10:08:12.100,2023-03-19 07:58:52.143,289,"CREATE VIEW dbo.V_EGExtraEdge
AS
SELECT     dbo.ItemEdge.LabCode1, dbo.EGExtra.OrderNum, dbo.EGExtra.ItemType, dbo.EGExtra.ItemID, dbo.EGExtra.ID, dbo.ItemEdge.LabCode2
FROM         dbo.EGExtra INNER JOIN
                      dbo.ItemEdge ON dbo.EGExtra.ItemID = dbo.ItemEdge.ItemID
"
dbo,V_ExportContactLens,2008-12-17 17:57:25.273,2023-03-19 07:58:52.077,906,"CREATE VIEW dbo.V_ExportContactLens
AS
SELECT     dbo.CLManufacturer.VendName, dbo.CLStyle.Style, dbo.CLStyle.LensMaterial, dbo.Item.ItemName, dbo.CLColor.Description, dbo.CLStyle.SphereMin, 
                      dbo.CLStyle.SphereMax, dbo.CLStyle.SphereStep, dbo.CLStyle.CylinderMin, dbo.CLStyle.CylinderMax, dbo.CLStyle.CylinderStep, dbo.CLStyle.AxisMin, 
                      dbo.CLStyle.AxisMax, dbo.CLStyle.AxisStep, dbo.CLStyle.AddMin, dbo.CLStyle.AddMax, dbo.CLStyle.AddStep, dbo.ItemCL."
dbo,V_SecondaryPatientPhones,2012-04-09 23:13:18.117,2023-03-19 07:58:52.013,877,"



CREATE VIEW [dbo].[V_SecondaryPatientPhones]
AS
SELECT DISTINCT dbo.PatientPhone.PatientID, dbo.Phone.IsPrimary, 
CASE WHEN LEN(COALESCE (PhoneNumber, '')) < 10 THEN '' ELSE SUBSTRING(PhoneNumber, 1, 3) + '-' + SUBSTRING(PhoneNumber, 4, 3) 
    + '-' + SUBSTRING(PhoneNumber, 7, 4) + ' ' + CASE WHEN LEN(COALESCE (PhoneExtension, '')) 
    < 1 THEN '' ELSE '* ' + PhoneExtension END END AS SecondaryPhoneNumber, CE_PhoneType.Value AS SecPhoneType,CE_CallTime.Value AS SecWhenToCall
FROM"
dbo,GB_ProviderExpenseReport,2011-02-24 23:15:13.220,2023-03-19 07:58:51.953,1708,"




CREATE VIEW [dbo].[GB_ProviderExpenseReport]
AS

SELECT   Row_number() over(order by t.LineItemId) as ID, 1 as AccountId, 222 as AccountTypeId, l1.ClaimId, 
       t.OrderId, t.LineItemId, t.TransTypeId, 
	   t.PaymentId, sum(t.Amount) AS TransactionAmount, p.CarrierId,p.CustomerId, p.PaymentTypeId, 
       sum(p.Amount) AS PaymentAmount, p.PaymentNumber, p.PaymentDate, p.DepositDate, p.NumberOfSections, 
	   sum(p.OutstandingAmount) as OutstandingAmount, p.CompanyID, max(isnull"
dbo,V_COllectionOrderPayment,2014-03-10 00:08:06.660,2023-03-19 07:58:51.947,455,"
CREATE View V_COllectionOrderPayment
as
select      CASE WHEN BT.TransTypeID = 2  OR (BT.TransTypeID = 11 AND BT.paymentid IS NOT NULL) THEN (BT.insdeltaar * -1) 
				 WHEN BT.TransTypeID = 14 THEN (BT.insar)
				 ELSE 0 END AS InsPayment,
            CASE WHEN BT.transtypeID = 3 THEN (BT.patdeltaar * -1) ELSE 0 END AS PtPayment,ClaimId 
            from BillingTransaction BT inner join BillingClaimLineItem  LI on BT.LineItemId = LI.LineItemId"
dbo,GB_ClaimAdjustments,2008-10-14 09:52:44.203,2023-03-19 07:58:51.943,759,"
CREATE view [dbo].[GB_ClaimAdjustments] as

--
--select * from
-- BillingTransaction t 
-- inner join dbo.BillingClaimLineItem b on t.LineItemId =  b.LineItemId 
--where 
--t.transtypeid = 11 and 
--t.paymentid is null



select
	 t.OrderId
	, t.LineItemId
	, t.TransTypeId
    ,sum((InsDeltaAR+PatDeltaAR)*-1) as TransactionAmount
--	, t.ActivityId
--	, t.PaymentId
--	, t.Amount as TransactionAmount
--	, t.TransactionDate
--	, t.IsVoid
--	, t.WriteoffReasonID
   , b.claim"
dbo,GB_ClaimCarrierPayments,2008-10-14 09:52:44.203,2023-03-19 07:58:51.940,1073,"



CREATE VIEW [dbo].[GB_ClaimCarrierPayments]
AS

SELECT   Row_number() over(order by t.LineItemId) as ID, 1 as AccountId, 222 as AccountTypeId, l1.ClaimId, 
       t.OrderId, t.LineItemId, t.TransTypeId, 
t.PaymentId, case when t.TransTypeId = 14 then sum(t.InsDeltaAR) 
else -sum(InsDeltaAR+PatDeltaAR) end AS TransactionAmount , 
p.CarrierId,p.CustomerId, p.PaymentTypeId, 
                      sum(p.Amount) AS PaymentAmount, p.PaymentNumber, p.PaymentDate, p.DepositDate, p.Number"
dbo,GB_ClaimBillingTotals,2008-10-17 09:34:40.287,2023-03-19 07:58:51.937,499,"
create view dbo.GB_ClaimBillingTotals as
select
	li.ClaimId
	, sum(li.Allowance) as Allowance
	, sum(li.Copay) as Copay
	, sum(li.InsuranceDiscount) as InsuranceDiscount
	, sum(li.Retail) as Retail
	, sum(li.PaidAmount) as PaidAmount
	, sum(li.RetailDiscount) as RetailDiscount
	, sum(ld.Charge) as Charge
	, sum(ld.Receivable) as Receivable
from
	BillingClaimLineItem li
	inner join BillingLineDetails ld on li.LineItemId = ld.LineItemId and ld.IsCurrent = 1
group by
	li.ClaimId
"
dbo,GB_ClaimWriteOffs,2008-10-14 09:52:44.203,2023-03-19 07:58:51.933,1337,"
CREATE view [dbo].[GB_ClaimWriteOffs] as

--select
--	a.AccountId
--	, a.AccountTypeId
--	, a.ClaimId 
--	, e.EntryId
--	, e.TransId
--	, e.Amount as AccountEntryAmount
--	, e.EntryDate
--	, t.OrderId
--	, t.LineItemId
--	, t.TransTypeId
--	, t.ActivityId
--	, t.PaymentId
--	, t.Amount as TransactionAmount
--	, t.TransactionDate
--	, t.IsVoid
--	, t.WriteoffReasonID
--	, r.ReasonCode
--	, IsNull(r.ReportGrouping, 'OtherAdjustment') as ReportGrouping
--from
--	BillingAccou"
dbo,V_GLBillingTransaction,2009-05-14 21:40:57.343,2023-03-19 07:58:51.930,545,"CREATE VIEW [dbo].[V_GLBillingTransaction]
AS
select cast(b.transtypeid as varchar(15)) + ' - ' + bd.officenum as ID,  month(b.transactiondate) as MonthNum,
year(b.transactiondate) as YearNum,b.transtypeid as TransTypeID,sum(b.Amount) as Amount ,bd.OfficeNum,b.AdjustmentReasonID
from  billingtransaction b inner join BillingClaimLineItem bc on b.lineitemid=bc.lineitemid
inner join billingclaimdata bd on bc.claimid = bd.claimid
group by b.transtypeid,month(b.transactiondate) ,year(b.transact"
dbo,GB_ClaimCarrierPaymentTotals,2008-10-17 09:34:40.287,2023-03-19 07:58:51.763,409,"
CREATE view dbo.GB_ClaimCarrierPaymentTotals as
select
	a.ClaimId
	, sum(e.Amount) as AccountEntryAmount
	, sum(t.InsDeltaAR) * -1 as TransactionAmount
from
	BillingAccount a
	inner join BillingAccountEntry e on a.AccountId = e.AccountId
	inner join BillingTransaction t on e.TransId = t.TransId and t.TransTypeId = 2    --- Carrier payment recvd
where
	a.AccountTypeId = 221
group by
	a.ClaimId"
dbo,GB_ClaimCollectionTotals,2008-10-17 09:34:40.287,2023-03-19 07:58:51.750,405,"
CREATE view dbo.GB_ClaimCollectionTotals as
select
	a.ClaimId
	, sum(e.Amount) as AccountEntryAmount
	, sum(t.PatDeltaAR) * -1 as TransactionAmount
from
	BillingAccount a
	inner join BillingAccountEntry e on a.AccountId = e.AccountId
	inner join BillingTransaction t on e.TransId = t.TransId and t.TransTypeId = 7 -- Claim sent to collections
where
	a.AccountTypeId = 227
group by
	a.ClaimId"
dbo,GB_ClaimWriteOffTotals,2008-10-17 09:34:40.287,2023-03-19 07:58:51.733,1379,"
CREATE view dbo.GB_ClaimWriteOffTotals as
select
	a.ClaimId
	, sum(e.Amount) as AccountEntryAmount
	, Adjustment1 =
		case
			when r.ReportGrouping = 'Adjustment1' then sum(t.INSDELTAAR)    -- Here we are considering only Insurance delta not patient delta 
			else 0
		end
	, Adjustment2 =
		case
			when r.ReportGrouping = 'Adjustment2' then sum(t.INSDELTAAR)
			else 0
		end
	, Adjustment3 =
		case
			when r.ReportGrouping = 'Adjustment3' then sum(t.INSDELTAAR)
			else 0
		end"
dbo,V_itemAttribute,2009-08-29 12:35:55.940,2023-03-19 07:58:51.720,309,"CREATE VIEW dbo.V_itemAttribute
AS
SELECT     dbo.AttributeValues.*, dbo.AttributeDefinitions.name, dbo.AttributeDefinitions.defaultValue
FROM         dbo.AttributeDefinitions INNER JOIN
                      dbo.AttributeValues ON dbo.AttributeDefinitions.id = dbo.AttributeValues.attributeDefinitionId
"
dbo,V_GLItemByAttributeValues,2014-03-10 00:07:59.290,2023-03-19 07:58:51.717,1068,"
/**************************/   
/****** CREATE VIEW ******/
/**************************/   
CREATE VIEW [dbo].[V_GLItemByAttributeValues]
AS
SELECT     NEWID() AS ID, i.ID AS ItemID, av.id AS AttributeValueID, ad.id AS AttributeDefinationID, ad.attributeCategoryId, ad.name, av.enumerationOptionValue, i.ItemNum, 
                      i.ItemType, i.ItemGroup, eao.optionDescription
FROM         dbo.ItemAttributeValues AS ia INNER JOIN
                      dbo.AttributeValues AS av ON ia"
dbo,V_AppointmentScheduleStat,2011-02-24 23:15:14.040,2023-03-19 07:58:51.707,746,"
CREATE VIEW [dbo].[V_AppointmentScheduleStat]
AS 
select distinct  
substring(convert(varchar(1000),params),CHARINDEX('UserId=',convert(varchar(1000),params))+7, CHARINDEX('ð',convert(varchar(1000),params),(CHARINDEX('UserId=',convert(varchar(1000),params))+7))-(CHARINDEX('UserId=',convert(varchar(1000),params))+8))   as UserID, Date, 1 as Total

from Appointment A
inner  join  WFActivity wf on   wf.WFInstanceId = A.WorkflowInstanceId  and
	 wf.StateId = (select top 1 StateId from WFAct"
dbo,V_AppointmentScheduleStatDetails,2011-02-24 23:15:14.137,2023-03-19 07:58:51.703,773," CREATE VIEW [dbo].[V_AppointmentScheduleStatDetails]
AS 

select substring(convert(varchar(1000),params),CHARINDEX('UserId=',convert(varchar(1000),params))+7, CHARINDEX('ð',convert(varchar(1000),params),(CHARINDEX('UserId=',convert(varchar(1000),params))+7))-(CHARINDEX('UserId=',convert(varchar(1000),params))+8))  as UserID ,
 Date, 1 as Total, A.appttypeid, CE.value
 from Appointment A
  inner  join  WFActivity wf on   wf.WFInstanceId = A.WorkflowInstanceId  and
wf.StateId = (select top"
dbo,V_PatientAddresses,2017-09-20 08:27:07.500,2023-03-19 07:58:51.630,295,"
CREATE VIEW [dbo].[V_PatientAddresses] with schemabinding
AS
SELECT     
	a.Address1, 
	a.Address2, 
	a.City, 
	a.State, 
	a.ZipCode, 
	a.AddressTypeID, 
    a.IsPrimary, 
    a.CountryId, 
    p.PatientID,
    a.ID
FROM
	dbo.Address a
		INNER JOIN
			dbo.PatientAddress p ON a.ID = p.AddressID"
dbo,V_MiscPatientPaymentReport,2016-10-26 00:03:32.427,2017-07-07 00:01:43.183,1217,"CREATE VIEW [dbo].[V_MiscPatientPaymentReport]
AS
SELECT  pt.TransactionID,
        o.OfficeNum,
        pt.TransactionDate,
        pt.Amount * -1 AS TransactionAmount,
        pp.Amount * -1 AS PaymentAmount,
        p.LastName + ', ' + p.FirstName AS PatientName,
        e.LastName + ', ' + e.FirstName AS EmployeeName,
        pt.OrderID AS 'OriginalOrderNumber',
        pt.OfficeNum AS OriginalStoreNumber,
        mpr.Description AS Value,
        o.OfficeName,
        mpr.ID AS"
dbo,V_ExampleView,2014-03-10 00:09:07.670,2014-03-10 00:09:07.670,206,"
/**************************/   
/****** CREATE VIEW ******/
/**************************/   
CREATE VIEW V_ExampleView  AS
SELECT
	p.ID as patient_id,
	p.CompanyID as company_id
FROM dbo.patient p
"
dbo,V_AppointmentInsuranceNew,2014-03-10 00:07:51.247,2014-03-10 00:07:51.247,2840,"

CREATE VIEW [V_AppointmentInsuranceNew]
AS
SELECT     a.appt_no AS ID, a.appt_date AS ApptDate, a.appt_show_ind AS ApptStatus, 
                      dbo.V_PatientDemographics.PatientID, dbo.V_PatientDemographics.PatientFullName, 
                      dbo.V_PatientDemographics.PhoneNumber, dbo.V_PatientDemographics.DateOfBirth, dbo.V_PatientDemographics.CompanyID, dbo.InsPlan.PlanName, 
                      dbo.InsPlan.PlanTypeID, dbo.InsCarrier.CarrierName, dbo.InsCarrier.ID AS Carri"
dbo,EGOrder_test,2014-01-13 15:47:45.687,2014-01-13 15:53:52.490,8728,"CREATE VIEW dbo.EGOrder_test
AS
SELECT     dbo.Orders.OrderNum, UPPER(dbo.Office.LabAccount) AS OfficeNum, dbo.Orders.ShipToType, dbo.Orders.OrderDate, dbo.Orders.ExpectDate, dbo.Orders.StatusCode, 
                      dbo.Orders.OrderType, dbo.Orders.LabOrderWorkflowID, REPLACE(REPLACE(REPLACE(dbo.Orders.LabInstructions, CHAR(10) + CHAR(13), ' '), CHAR(10), ' '), CHAR(13), 
                      ' ') AS LabInstructions, CASE WHEN egorder.uncut IS NULL THEN 0 ELSE egorder.uncut END AS Uncu"
dbo,GB_ClaimCarrierPaymentsNew,2009-10-21 22:11:33.020,2011-04-07 21:58:01.673,1602,"create VIEW [dbo].[GB_ClaimCarrierPaymentsNew]
AS

--SELECT   Row_number() over(order by a.AccountId) as ID, a.AccountId, a.AccountTypeId, a.ClaimId, 
--       t.OrderId, t.LineItemId, t.TransTypeId, 
----                      t.ActivityId, 
--t.PaymentId, sum(t.Amount) AS TransactionAmount, t.TransactionDate, t.IsVoid, t.WriteoffReasonID, p.CarrierId, p.CustomerId, p.PaymentTypeId, 
--                      p.Amount AS PaymentAmount, p.PaymentNumber, p.PaymentDate, p.DepositDate, p.Number"
dbo,v_OrderAging_Old,2010-02-26 13:44:57.630,2011-02-24 23:15:13.320,1969,"


create VIEW [dbo].[v_OrderAging_Old]
AS
SELECT     OrderDate, OfficeNum, OrderNum, SUM(OrderAmount) AS OrderAmount, SUM(PaidAmount) AS PaidAmount, SUM(OrderAmount) + SUM(PaidAmount) 
                      AS Balance, CustomerID, MAX(LastPaymentDate) AS LastPaymentDate
FROM         (SELECT     o.OrderDate, o.OfficeNum, o.OrderNum, pt.Amount AS OrderAmount, 0 AS PaidAmount, o.CustomerID, NULL AS LastPaymentDate
                       FROM          dbo.Orders AS o INNER JOIN
           "
dbo,v_OrderAging_1,2010-02-26 13:38:33.890,2011-02-24 23:15:13.117,2090,"
--select * from Office

create VIEW [dbo].[v_OrderAging_1]
AS

SELECT     OrderDate, OfficeNum, OrderNum, SUM(OrderAmount) AS OrderAmount, SUM(PaidAmount) AS PaidAmount, SUM(OrderAmount) + SUM(PaidAmount) 
                      AS Balance, CustomerID, MAX(LastPaymentDate) AS LastPaymentDate
FROM         (SELECT     o.OrderDate, pt.OfficeNum, o.OrderNum, pt.Amount AS OrderAmount, 0 AS PaidAmount, o.CustomerID, NULL AS LastPaymentDate
                       FROM          dbo.Orders AS o "
dbo,V_CLStockOrder_old,2009-05-14 21:40:57.420,2011-02-24 23:15:09.540,1157,"create VIEW [dbo].[V_CLStockOrder_old]
AS
SELECT     distinct cast(invD.InvoiceID as varchar) + '-' + cast(LineNum as varchar) as ID, invD.InvoiceID, invd.linenum,invD.ItemType, cl.ItemID, invD.Quantity as Quantity, 
                o.OrderNum, o.OrderDate, o.OfficeNum, o.Associate, o.CustomerID, pt.CLStockItemID,
                          (SELECT     SupplierItemNum
                            FROM          dbo.ItemSupplierMapping
                            WHERE      (ItemNum = i.ItemNu"
