procedure_name,parameter_name,data_type,max_length,precision,scale,is_output,has_default_value,default_value,parameter_id
Scheduler_PatientDuplicates_Get,@ssn,nvarchar,22,0,0,False,False,,4
Scheduler_PatientInsurance_Delete,@patientId,int,4,10,0,False,False,,1
Scheduler_PatientInsurance_Delete,@sequenceNo,int,4,10,0,False,False,,2
Scheduler_PatientInsurance_Get,@patient_no,int,4,10,0,False,False,,1
Scheduler_PatientInsurance_Save,@PatientInsuranceID,int,4,10,0,True,False,,1
Scheduler_PatientInsurance_Save,@PatientId,int,4,10,0,False,False,,2
Scheduler_PatientInsurance_Save,@InsuranceId,int,4,10,0,False,False,,3
Scheduler_PatientInsurance_Save,@InsuredId,nvarchar,58,0,0,False,False,,4
Scheduler_PatientInsurance_Save,@PlanId,int,4,10,0,False,False,,5
Scheduler_PatientInsurance_Save,@RelationToInsuredId,int,4,10,0,False,False,,6
Scheduler_PatientInsurance_Save,@VisionPlan,bit,1,1,0,False,False,,7
Scheduler_PatientInsurance_Save,@Sequence,int,4,10,0,False,False,,8
Scheduler_PatientInsurance_Save,@Inactive,bit,1,1,0,False,False,,9
Scheduler_PatientInsurance_Save,@PolicyGroupNo,nvarchar,58,0,0,False,False,,10
Scheduler_PatientInsurance_Save,@InsuredNo,int,4,10,0,False,False,,11
Scheduler_PatientInsurance_Save,@InsuredType,int,4,10,0,False,False,,12
Scheduler_PatientInsuranceOnFeeslip_Get,@patientId,int,4,10,0,False,False,,1
Scheduler_PatientInsuranceOnFeeslip_Get,@patientInsuranceId,int,4,10,0,False,False,,2
Scheduler_PatientInsuranceOnFeeslip_Get,@CanDelete,bit,1,1,0,True,False,,3
Scheduler_PatientInsurancesDetail_Get,@patientId,int,4,10,0,False,False,,1
Scheduler_PatientInsurancesDetail_Get,@insuranceId,int,4,10,0,False,False,,2
Scheduler_PatientInsurancesGridList_Get,@patientId,int,4,10,0,False,False,,1
Scheduler_PatientInsuranceUsed_Get,@patientId,int,4,10,0,False,False,,1
Scheduler_PatientInsuranceUsed_Get,@patientInsuranceId,int,4,10,0,False,False,,2
Scheduler_PatientOptions_Get,@categoryId,int,4,10,0,False,False,,1
Scheduler_PatientReferral_Get,@patient_no,int,4,10,0,False,False,,1
Scheduler_PatientValidationPreferences_Get,@categoryId,int,4,10,0,False,False,,1
Scheduler_Preferences_Get,@LocationID,int,4,10,0,False,False,,1
Scheduler_Preferences_Save,@LocationID,int,4,10,0,False,False,,1
Scheduler_Preferences_Save,@PreferrenceName,nvarchar,510,0,0,False,False,,2
Scheduler_Preferences_Save,@PreferrenceValue,nvarchar,510,0,0,False,False,,3
Scheduler_RangeNumberFromDate_Get,@apptDate,datetime,8,23,3,False,False,,1
Scheduler_RangeNumberFromDate_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_RangeNumberFromDate_Get,@providerId,int,4,10,0,False,False,,3
Scheduler_RecurringAppointment_Delete,@recurringAppointmentID,int,4,10,0,False,False,,1
Scheduler_RecurringAppointment_Get,@recurringAppointmentID,int,4,10,0,False,False,,1
Scheduler_RecurringAppointment_Save,@recurringAppointmentID,int,4,10,0,True,False,,1
Scheduler_RecurringAppointment_Save,@recurrence_rule_data,nvarchar,2048,0,0,False,False,,2
Scheduler_RecurringAppointment_Save,@appointmentTypeId,int,4,10,0,False,False,,3
Scheduler_RecurringAppointment_Save,@resourceId,int,4,10,0,False,False,,4
Scheduler_RecurringAppointment_Save,@LocationID,int,4,10,0,False,False,,5
Scheduler_RecurringAppointment_Save,@ins_no,int,4,10,0,False,False,,6
Scheduler_RecurringAppointment_Save,@patientId,int,4,10,0,False,False,,7
Scheduler_RecurringAppointment_Save,@appt_phone,nvarchar,60,0,0,False,False,,8
Scheduler_RecurringAppointment_Save,@appt_notes,nvarchar,510,0,0,False,False,,9
Scheduler_RecurringAppointment_Save,@appt_date,datetime,8,23,3,False,False,,10
Scheduler_RecurringAppointment_Save,@appt_start_time,nvarchar,22,0,0,False,False,,11
Scheduler_RecurringAppointment_Save,@appt_end_time,nvarchar,22,0,0,False,False,,12
Scheduler_RecurringAppointment_Save,@recorded_by,int,4,10,0,False,False,,13
Scheduler_RecurringAppointment_Save,@created_by,int,4,10,0,False,False,,14
Scheduler_RecurringAppointment_Save,@computerName,nvarchar,510,0,0,False,False,,15
Scheduler_RecurringException_Delete,@recurringExceptionID,int,4,10,0,False,False,,1
Scheduler_RecurringException_Get,@recurringExceptionID,int,4,10,0,False,False,,1
Scheduler_RecurringException_Save,@recurringExceptionID,int,4,10,0,True,False,,1
Scheduler_RecurringException_Save,@resourceId,int,4,10,0,False,False,,2
Scheduler_RecurringException_Save,@LocationID,int,4,10,0,False,False,,3
Scheduler_RecurringException_Save,@pro_available,bit,1,1,0,False,False,,4
Scheduler_RecurringException_Save,@pro_start_time,nvarchar,22,0,0,False,False,,5
Scheduler_RecurringException_Save,@pro_end_time,nvarchar,22,0,0,False,False,,6
Scheduler_RecurringException_Save,@pro_exception_date,datetime,8,23,3,False,False,,7
Scheduler_RecurringException_Save,@pro_notes,nvarchar,510,0,0,False,False,,8
Scheduler_RecurringException_Save,@recurrence_rule_data,nvarchar,2048,0,0,False,False,,9
Scheduler_ReferralInfo_Get,@referralType,int,4,10,0,False,False,,1
Scheduler_ReferralInfo_Get,@referralId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailability_Del,@resourceAvailabilityId,int,4,10,0,False,False,,1
Scheduler_ResourceAvailability_Get,@rangeId,int,4,10,0,False,False,,1
Scheduler_ResourceAvailability_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailability_Get,@resourceId,int,4,10,0,False,False,,3
Scheduler_ResourceAvailability_Get,@rotationId,int,4,10,0,False,False,,4
Scheduler_ResourceAvailability_Get1,@locationID,int,4,10,0,False,False,,1
Scheduler_ResourceAvailability_Get1,@resourceId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailability_Get1,@prb_day_of_week,smallint,2,5,0,False,False,,3
Scheduler_ResourceAvailability_Save,@resourceAvailabilityId,int,4,10,0,False,False,,1
Scheduler_ResourceAvailability_Save,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailability_Save,@resourceId,int,4,10,0,False,False,,3
Scheduler_ResourceAvailability_Save,@dayOfWeek,int,4,10,0,False,False,,4
Scheduler_ResourceAvailability_Save,@startTime,nvarchar,510,0,0,False,False,,5
Scheduler_ResourceAvailability_Save,@endTime,nvarchar,510,0,0,False,False,,6
Scheduler_ResourceAvailability_Save,@rangeId,int,4,10,0,False,False,,7
Scheduler_ResourceAvailability_Save,@rotationId,int,4,10,0,False,False,,8
Scheduler_ResourceAvailabilityByTimeSlot_Get,@resourceID,int,4,10,0,False,False,,1
Scheduler_ResourceAvailabilityByTimeSlot_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailabilityByTimeSlot_Get,@rangeNo,int,4,10,0,False,False,,3
Scheduler_ResourceAvailabilityByTimeSlot_Get,@dayOfWeek,int,4,10,0,False,False,,4
Scheduler_ResourceAvailabilityByTimeSlot_Get,@startTime,datetime,8,23,3,False,False,,5
Scheduler_ResourceAvailabilityByTimeSlot_Get,@endTime,datetime,8,23,3,False,False,,6
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@resourceId,varchar,-1,0,0,False,False,,1
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@rangeId,int,4,10,0,False,False,,3
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@dayOfWeek,int,4,10,0,False,False,,4
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@startTime,nvarchar,44,0,0,False,False,,5
Scheduler_ResourceAvailabilityByTimeSlotCount_Get,@endTime,nvarchar,44,0,0,False,False,,6
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@resourceID,int,4,10,0,False,False,,1
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@rangeNo,int,4,10,0,False,False,,3
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@dayOfWeek,int,4,10,0,False,False,,4
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@startTime,datetime,8,23,3,False,False,,5
Scheduler_ResourceAvailabilityWholeTimeSlotCount_Get,@endTime,datetime,8,23,3,False,False,,6
Scheduler_ResourceCanSchedule_Update,@AllowToBeScheduled,bit,1,1,0,False,False,,1
Scheduler_ResourceCanSchedule_Update,@Employee,int,4,10,0,False,False,,2
Scheduler_ResourceDetail_Get,@resourceID,int,4,10,0,False,False,,1
Scheduler_ResourceDuration_Get,@resourceId,int,4,10,0,False,False,,1
Scheduler_ResourceDuration_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceDuration_Get,@dayOfWeek,int,4,10,0,False,False,,3
Scheduler_ResourceDurationsByResourceIDs_Get,@resourceIDs,varchar,-1,0,0,False,False,,1
Scheduler_ResourceDurationsByResourceIDs_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceExceptions_Get,@exceptionID,int,4,10,0,False,False,,1
Scheduler_ResourceExceptions_Get,@locationID,int,4,10,0,False,False,,2
Scheduler_ResourceExceptions_Get,@resourceId,int,4,10,0,False,False,,3
Scheduler_ResourceExceptions_Get,@start_date,datetime,8,23,3,False,False,,4
Scheduler_ResourceExceptions_Get,@end_date,datetime,8,23,3,False,False,,5
Scheduler_ResourceExceptions_Save,@exceptionID,int,4,10,0,False,False,,1
Scheduler_ResourceExceptions_Save,@locationID,int,4,10,0,False,False,,2
Scheduler_ResourceExceptions_Save,@recurrenceID,int,4,10,0,False,False,,3
Scheduler_ResourceExceptions_Save,@available,bit,1,1,0,False,False,,4
Scheduler_ResourceExceptions_Save,@resourceId,int,4,10,0,False,False,,5
Scheduler_ResourceExceptions_Save,@start_date,datetime,8,23,3,False,False,,6
Scheduler_ResourceExceptions_Save,@start_time,nvarchar,22,0,0,False,False,,7
Scheduler_ResourceExceptions_Save,@end_time,nvarchar,22,0,0,False,False,,8
Scheduler_ResourceExceptions_Save,@notes,nvarchar,510,0,0,False,False,,9
Scheduler_ResourceExceptions_Save,@userId,int,4,10,0,False,False,,10
Scheduler_ResourceExceptions_Save,@exceptionIDOut,int,4,10,0,True,False,,11
Scheduler_ResourceExceptionsByResourceIDs_Get,@resourceIDs,varchar,-1,0,0,False,False,,1
Scheduler_ResourceExceptionsByResourceIDs_Get,@locationID,int,4,10,0,False,False,,2
Scheduler_ResourceExceptionsByResourceIDs_Get,@start_Date,datetime,8,23,3,False,False,,3
Scheduler_ResourceExceptionsByResourceIDs_Get,@end_date,datetime,8,23,3,False,False,,4
Scheduler_ResourceHoursServiceTemplates_Clear,@resourceId,int,4,10,0,False,False,,1
Scheduler_ResourceHoursServiceTemplates_Clear,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceInformation_Get,@companyID,varchar,20,0,0,False,False,,1
Scheduler_ResourceInformation_Save,@resourceId,int,4,10,0,False,False,,1
Scheduler_ResourceInformation_Save,@timeIncrement,int,4,10,0,False,False,,2
Scheduler_ResourceInformation_Save,@allowsOverbooks,bit,1,1,0,False,False,,3
Scheduler_ResourceInformation_Save,@howMany,int,4,10,0,False,False,,4
Scheduler_ResourceInformation_Save,@available,bit,1,1,0,False,False,,5
Scheduler_ResourceInformation_Save,@modifiedDate,datetime,8,23,3,True,False,,6
Scheduler_ResourceInformation_Save,@modifiedComputerName,nvarchar,510,0,0,False,False,,7
Scheduler_ResourceInformation_Save,@active,bit,1,1,0,False,False,,8
Scheduler_ResourceLocation_Del,@resourceId,int,4,10,0,False,False,,1
Scheduler_ResourceLocation_Del,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourceRoles_Get,@resourceID,int,4,10,0,False,False,,1
Scheduler_Resources_Get,@userID,int,4,10,0,False,False,,1
Scheduler_Resources_Get,@locationID,int,4,10,0,False,False,,2
Scheduler_Resources_Get1,@locationID,int,4,10,0,False,False,,1
Scheduler_Resources_Get1,@userID,int,4,10,0,False,False,,2
Scheduler_Resources_Get1,@scheduleDate,datetime,8,23,3,False,False,,3
Scheduler_Resources_Save,@userID,int,4,10,0,False,False,,1
Scheduler_Resources_Save,@resourceID,int,4,10,0,False,False,,2
Scheduler_Resources_Save,@locationID,int,4,10,0,False,False,,3
Scheduler_Resources_Save,@checked,bit,1,1,0,False,False,,4
Scheduler_Resources_Save,@vieworder,int,4,10,0,False,False,,5
Scheduler_ResourcesActivePerLocation_Get,@locationId,int,4,10,0,False,False,,1
Scheduler_ResourcesActivePerLocation_Get,@userId,int,4,10,0,False,False,,2
Scheduler_ResourcesAll_Get,@userId,int,4,10,0,False,False,,1
Scheduler_ResourcesAll_Get,@locationId,int,4,10,0,False,False,,2
Scheduler_ResourcesDefaults_Get,@locationID,int,4,10,0,False,False,,1
Scheduler_ResourcesLookup_Get,@companyID,varchar,20,0,0,False,False,,1
Scheduler_RotationInfo_Get,@employeeID,int,4,10,0,False,False,,1
Scheduler_RotationInfo_Save,@resourceId,int,4,10,0,False,False,,1
Scheduler_RotationInfo_Save,@NumberOfRotatingWeeks,int,4,10,0,False,False,,2
Scheduler_RotationInfo_Save,@RotationStartDate,datetime,8,23,3,False,False,,3
Scheduler_ScheduleTemplate_Clear,@scheduleTemplateID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_Copy,@scheduleTemplateId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_Copy,@newScheduleTemplateName,varchar,50,0,0,False,False,,2
Scheduler_ScheduleTemplate_Del,@scheduleTemplateID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_Save,@scheduleTemplateId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_Save,@scheduleTemplateName,varchar,50,0,0,False,False,,2
Scheduler_ScheduleTemplate_Save,@companyId,varchar,20,0,0,False,False,,3
Scheduler_ScheduleTemplate_ServiceGroup_Save,@groupId,int,4,10,0,True,False,,1
Scheduler_ScheduleTemplate_ServiceGroup_Save,@companyId,varchar,20,0,0,False,False,,2
Scheduler_ScheduleTemplate_ServiceGroup_Save,@description,varchar,255,0,0,False,False,,3
Scheduler_ScheduleTemplate_ServiceGroupServiceItems_Delete,@groupId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_ServiceGroupServiceItems_Save,@groupId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplate_ServiceGroupServiceItems_Save,@serviceID,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateAvailability_Del,@scheduleTemplateAvailabilityId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateAvailability_Get,@rangeId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateAvailability_Get,@scheduleTemplateId,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateAvailability_Get,@rotationId,int,4,10,0,False,False,,3
Scheduler_ScheduleTemplateAvailability_Save,@scheduleTemplateAvailabilityId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateAvailability_Save,@scheduleTemplateId,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateAvailability_Save,@dayOfWeek,int,4,10,0,False,False,,3
Scheduler_ScheduleTemplateAvailability_Save,@startTime,nvarchar,510,0,0,False,False,,4
Scheduler_ScheduleTemplateAvailability_Save,@endTime,nvarchar,510,0,0,False,False,,5
Scheduler_ScheduleTemplateAvailability_Save,@rangeId,int,4,10,0,False,False,,6
Scheduler_ScheduleTemplateAvailability_Save,@rotationId,int,4,10,0,False,False,,7
Scheduler_ScheduleTemplateServiceGroup_Delete,@groupId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateServiceGroups_Get,@companyId,varchar,20,0,0,False,False,,1
Scheduler_ScheduleTemplateServiceGroupServiceItems_Get,@groupId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateServiceGroupUsage_Count,@groupId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplatesForCompany_Get,@companyId,nvarchar,40,0,0,False,False,,1
Scheduler_ScheduleTemplateTemplate_Save,@templateId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplate_Save,@range_no,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateTemplate_Save,@scheduleTemplateId,int,4,10,0,False,False,,3
Scheduler_ScheduleTemplateTemplate_Save,@service_GroupID,int,4,10,0,False,False,,4
Scheduler_ScheduleTemplateTemplate_Save,@tempt_Name,nvarchar,510,0,0,False,False,,5
Scheduler_ScheduleTemplateTemplate_Save,@tempt_DisplayName,nvarchar,510,0,0,False,False,,6
Scheduler_ScheduleTemplateTemplate_Save,@recorded_by_computer,nvarchar,510,0,0,False,False,,7
Scheduler_ScheduleTemplateTemplate_Save,@restrict_Service,bit,1,1,0,False,False,,8
Scheduler_ScheduleTemplateTemplate_Save,@rotationId,int,4,10,0,False,False,,9
Scheduler_ScheduleTemplateTemplate_Save,@temptId,int,4,10,0,True,False,,10
Scheduler_ScheduleTemplateTemplateById_Get,@templateId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplateDetailById_Get,@TemptItemID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesDetail_Del,@templateDetailID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesDetail_Get,@temptID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesDetail_Get,@tempt_DayofWeek,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateTemplatesDetail_Save,@temptID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_DayofWeek,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_Start_Time,nvarchar,40,0,0,False,False,,3
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_End_Time,nvarchar,40,0,0,False,False,,4
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_Duration,int,4,10,0,False,False,,5
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_Interval,int,4,10,0,False,False,,6
Scheduler_ScheduleTemplateTemplatesDetail_Save,@tempt_Selected,bit,1,1,0,False,False,,7
Scheduler_ScheduleTemplateTemplatesSummary_Del,@temptID,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesSummary_Get,@scheduleTemplateId,int,4,10,0,False,False,,1
Scheduler_ScheduleTemplateTemplatesSummary_Get,@range_no,int,4,10,0,False,False,,2
Scheduler_ScheduleTemplateTemplatesSummary_Get,@rotationId,int,4,10,0,False,False,,3
Scheduler_Service_Get,@ServiceID,int,4,10,0,False,False,,1
Scheduler_Service_Get,@CompanyID,varchar,50,0,0,False,False,,2
Scheduler_Service_Get,@DurationMethodSetting,int,4,10,0,False,False,,3
Scheduler_Service_Get,@OfficeId,int,4,10,0,False,False,,4
Scheduler_Service_Save,@ServiceID,int,4,10,0,False,False,,1
Scheduler_Service_Save,@OfficeId,int,4,10,0,False,False,,2
Scheduler_Service_Save,@ApptDuration,int,4,10,0,False,False,,3
Scheduler_Service_Save,@ActiveForScheduler,bit,1,1,0,False,False,,4
Scheduler_Service_Save,@Color,varchar,50,0,0,False,False,,5
Scheduler_Service_Upd,@ServiceID,int,4,10,0,False,False,,1
Scheduler_Service_Upd,@OfficeId,int,4,10,0,False,False,,2
Scheduler_Service_Upd,@ActiveForScheduler,bit,1,1,0,False,False,,3
Scheduler_Service_Upd,@Color,int,4,10,0,False,False,,4
Scheduler_ServiceGroup_Delete,@groupId,int,4,10,0,False,False,,1
Scheduler_ServiceGroup_Save,@groupId,int,4,10,0,True,False,,1
Scheduler_ServiceGroup_Save,@locationId,int,4,10,0,False,False,,2
Scheduler_ServiceGroup_Save,@description,nvarchar,510,0,0,False,False,,3
Scheduler_ServiceGroups_Get,@locationId,int,4,10,0,False,False,,1
Scheduler_ServiceGroupServiceItems_Delete,@groupId,int,4,10,0,False,False,,1
Scheduler_ServiceGroupServiceItems_Get,@groupId,int,4,10,0,False,False,,1
Scheduler_ServiceGroupServiceItems_Save,@groupId,int,4,10,0,False,False,,1
Scheduler_ServiceGroupServiceItems_Save,@serviceID,int,4,10,0,False,False,,2
Scheduler_ServiceGroupUsage_Count,@groupId,int,4,10,0,False,False,,1
Scheduler_ServiceReminder_Get,@serviceReminderId,int,4,10,0,False,False,,1
Scheduler_ServiceReminders_Delete,@sr_no,int,4,10,0,False,False,,1
Scheduler_ServiceReminders_Get,@appointmentTypeId,int,4,10,0,False,False,,1
Scheduler_ServiceReminders_Get,@resourceId,int,4,10,0,False,False,,2
Scheduler_ServiceReminders_Get,@LocationID,int,4,10,0,False,False,,3
Scheduler_ServiceReminders_Save,@sr_no,int,4,10,0,True,False,,1
Scheduler_ServiceReminders_Save,@appointmentTypeId,int,4,10,0,False,False,,2
Scheduler_ServiceReminders_Save,@resourceId,int,4,10,0,False,False,,3
Scheduler_ServiceReminders_Save,@LocationID,int,4,10,0,False,False,,4
Scheduler_ServiceReminders_Save,@sr_how_many,int,4,10,0,False,False,,5
Scheduler_ServiceReminders_Save,@sr_per,int,4,10,0,False,False,,6
Scheduler_ServiceReminders_Save,@sr_reminder,nvarchar,510,0,0,False,False,,7
Scheduler_ServiceReminders_Save,@sr_all_location_ind,bit,1,1,0,False,False,,8
Scheduler_ServiceRemindersAppointmentCount_Get,@appointmentTypeId,int,4,10,0,False,False,,1
Scheduler_ServiceRemindersAppointmentCount_Get,@resourceId,int,4,10,0,False,False,,2
Scheduler_ServiceRemindersAppointmentCount_Get,@LocationID,int,4,10,0,False,False,,3
Scheduler_ServiceRemindersAppointmentCount_Get,@startDate,datetime,8,23,3,False,False,,4
Scheduler_ServiceRemindersAppointmentCount_Get,@endDate,datetime,8,23,3,False,False,,5
Scheduler_ServiceRemindersAppointmentCount_Get,@apptNo,int,4,10,0,False,False,,6
Scheduler_Services_Del,@officeID,int,4,10,0,False,False,,1
Scheduler_Services_Get,@OfficeId,int,4,10,0,False,False,,1
Scheduler_Services_Get,@IncludeActiveOnly,bit,1,1,0,False,False,,2
Scheduler_ServicesLookup_Get,@OfficeId,int,4,10,0,False,False,,1
Scheduler_ServicesLookup_Get,@IncludeActiveOnly,bit,1,1,0,False,False,,2
Scheduler_ServicesLookupForGroupId_Get,@GroupId,int,4,10,0,False,False,,1
Scheduler_ServicesLookupForGroupId_Get,@IncludeActiveOnly,bit,1,1,0,False,False,,2
Scheduler_ServiceTypeByOffice,@OfficeId,int,4,10,0,False,False,,1
Scheduler_ServiceTypeByOffice,@IncludeActiveOnly,bit,1,1,0,False,False,,2
Scheduler_Template_Save,@templateId,int,4,10,0,False,False,,1
Scheduler_Template_Save,@range_no,int,4,10,0,False,False,,2
Scheduler_Template_Save,@resourceId,int,4,10,0,False,False,,3
Scheduler_Template_Save,@locationID,int,4,10,0,False,False,,4
Scheduler_Template_Save,@service_GroupID,int,4,10,0,False,False,,5
Scheduler_Template_Save,@tempt_Name,nvarchar,510,0,0,False,False,,6
Scheduler_Template_Save,@tempt_DisplayName,nvarchar,510,0,0,False,False,,7
Scheduler_Template_Save,@recorded_by_computer,nvarchar,510,0,0,False,False,,8
Scheduler_Template_Save,@restrict_Service,bit,1,1,0,False,False,,9
Scheduler_Template_Save,@rotationId,int,4,10,0,False,False,,10
Scheduler_Template_Save,@temptId,int,4,10,0,True,False,,11
Scheduler_TemplateById_Get,@templateId,int,4,10,0,False,False,,1
Scheduler_TemplateDetailById_Get,@TemptItemID,int,4,10,0,False,False,,1
Scheduler_Templates_Get,@locationID,int,4,10,0,False,False,,1
Scheduler_Templates_Get,@resourceId,int,4,10,0,False,False,,2
Scheduler_Templates_Get,@appt_dayofweek,smallint,2,5,0,False,False,,3
Scheduler_Templates_Get,@appt_start_time,nvarchar,22,0,0,False,False,,4
Scheduler_TemplatesByDateAndResourceIDs_Get,@resourceIDs,varchar,-1,0,0,False,False,,1
Scheduler_TemplatesByDateAndResourceIDs_Get,@locationID,int,4,10,0,False,False,,2
Scheduler_TemplatesByDateAndResourceIDs_Get,@date,datetime,8,23,3,False,False,,3
Scheduler_TemplatesByName_Get,@locationID,int,4,10,0,False,False,,1
Scheduler_TemplatesByName_Get,@resourceId,int,4,10,0,False,False,,2
Scheduler_TemplatesByName_Get,@range_no,int,4,10,0,False,False,,3
Scheduler_TemplatesByName_Get,@name,nvarchar,510,0,0,False,False,,4
Scheduler_TemplatesByStartAndEndDateAndResourceIDs_Get,@resourceIDs,varchar,-1,0,0,False,False,,1
Scheduler_TemplatesByStartAndEndDateAndResourceIDs_Get,@locationID,int,4,10,0,False,False,,2
Scheduler_TemplatesByStartAndEndDateAndResourceIDs_Get,@startDate,datetime,8,23,3,False,False,,3
Scheduler_TemplatesByStartAndEndDateAndResourceIDs_Get,@endDate,datetime,8,23,3,False,False,,4
Scheduler_TemplatesDetail_Del,@templateDetailID,int,4,10,0,False,False,,1
Scheduler_TemplatesDetail_Get,@temptID,int,4,10,0,False,False,,1
Scheduler_TemplatesDetail_Get,@tempt_DayofWeek,int,4,10,0,False,False,,2
Scheduler_TemplatesDetail_Save,@temptID,int,4,10,0,False,False,,1
Scheduler_TemplatesDetail_Save,@tempt_DayofWeek,int,4,10,0,False,False,,2
Scheduler_TemplatesDetail_Save,@tempt_Start_Time,nvarchar,40,0,0,False,False,,3
Scheduler_TemplatesDetail_Save,@tempt_End_Time,nvarchar,40,0,0,False,False,,4
Scheduler_TemplatesDetail_Save,@tempt_Duration,int,4,10,0,False,False,,5
Scheduler_TemplatesDetail_Save,@tempt_Interval,int,4,10,0,False,False,,6
Scheduler_TemplatesDetail_Save,@tempt_Selected,bit,1,1,0,False,False,,7
Scheduler_TemplateServices_Get,@service_GroupID,int,4,10,0,False,False,,1
Scheduler_TemplatesForTimeSlot_Get,@locationId,int,4,10,0,False,False,,1
Scheduler_TemplatesForTimeSlot_Get,@providerId,int,4,10,0,False,False,,2
Scheduler_TemplatesForTimeSlot_Get,@SelectedDate,datetime,8,23,3,False,False,,3
Scheduler_TemplatesForTimeSlot_Get,@StartTime,nvarchar,22,0,0,False,False,,4
Scheduler_TemplatesForTimeSlot_Get,@EndTime,nvarchar,22,0,0,False,False,,5
Scheduler_TemplatesSummary_Del,@temptID,int,4,10,0,False,False,,1
Scheduler_TemplatesSummary_Get,@locationID,int,4,10,0,False,False,,1
Scheduler_TemplatesSummary_Get,@resourceId,int,4,10,0,False,False,,2
Scheduler_TemplatesSummary_Get,@range_no,int,4,10,0,False,False,,3
Scheduler_TemplatesSummary_Get,@rotationId,int,4,10,0,False,False,,4
Scheduler_UserByUserCredentials_Get,@UserName,nvarchar,40,0,0,False,False,,1
Scheduler_UserByUserId_Get,@UserId,int,4,10,0,False,False,,1
Scheduler_VspClaimHistory_Get,@patientNo,int,4,10,0,False,False,,1
Scheduler_VspEligibilityHistory_Get,@patientNo,int,4,10,0,False,False,,1
SearchAllTables,@SearchStr,nvarchar,200,0,0,False,False,,1
SearchAllTables2,@SearchStr,nvarchar,200,0,0,False,False,,1
SearchAllTables2,@ExactMatch,int,4,10,0,False,False,,2
SearchColumnNames,@SearchStr,nvarchar,200,0,0,False,False,,1
SearchEpmMappableInsPlansByPayerId,@PayerID,varchar,50,0,0,False,False,,1
SearchEpmMappableInsPlansByPayerId,@OfficeNum,varchar,8,0,0,False,False,,2
SearchEpmMappableInsurancePlans,@Carrier,varchar,50,0,0,False,False,,1
SearchEpmMappableInsurancePlans,@OfficeNum,varchar,8,0,0,False,False,,2
SearchEpmMappableInsurancePlansActiveOnly,@Carrier,varchar,50,0,0,False,False,,1
SearchEpmMappableInsurancePlansActiveOnly,@CompanyID,varchar,8,0,0,False,False,,2
